ano,departamento,municipio,area_sembrada_ha,area_cosechada_ha,produccion_ton,rendimiento_ton_ha,precipitacion_mm,temperatura_c,rendimiento_lag1,rendimiento_lag2,rendimiento_media_movil_3y,tendencia_rendimiento_3y,precipitacion_total_mm,anomalia_precipitacion,anomalia_temperatura,ratio_area_cosechada_sembrada,fuente
2020,NARIÑO,TAMINANGO,706.3,665.7,534.4,0.803,1623.9,18.83,0.803,,0.803,,1623.9,162.4666666666667,-0.03500000000000014,0.9425173439048564,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2021,NARIÑO,TAMINANGO,695.4,594.6,510.0,0.858,1396.7,18.9,0.803,0.803,0.803,,1396.7,-64.73333333333335,0.03500000000000014,0.8550474547023297,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2022,NARIÑO,TAMINANGO,716.0,631.5,441.4,0.699,1522.0,18.95,0.858,0.803,0.8213333333333334,0.018333333333333313,1522.0,60.566666666666606,0.08500000000000085,0.8819832402234636,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2023,NARIÑO,TAMINANGO,787.5,714.9,536.9,0.751,1415.5,18.08,0.699,0.858,0.7866666666666667,-0.0346666666666667,1415.5,-45.933333333333394,-0.7850000000000001,0.9078095238095237,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2024,NARIÑO,TAMINANGO,794.4,700.3,537.1,0.767,1390.0,19.71,0.751,0.699,0.7693333333333333,-0.03566666666666666,1390.0,-71.4333333333334,0.8450000000000024,0.8815458207452165,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2020,HUILA,TIMANA,757.1,663.6,452.2,0.681,1783.4,21.88,0.731,,0.731,,1783.4,146.75,0.4816666666666656,0.8765024435345397,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2021,HUILA,TIMANA,777.4,713.3,617.2,0.865,1650.1,20.66,0.681,0.731,0.706,,1650.1,13.449999999999818,-0.7383333333333333,0.9175456650373038,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2022,HUILA,TIMANA,806.8,768.1,605.2,0.788,1397.0,21.52,0.865,0.681,0.759,0.04466666666666667,1397.0,-239.6500000000001,0.12166666666666615,0.9520327218641548,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2023,HUILA,TIMANA,810.1,698.0,452.4,0.648,1389.6,21.88,0.788,0.865,0.778,0.03566666666666666,1389.6,-247.05000000000018,0.4816666666666656,0.861622021972596,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2024,HUILA,TIMANA,781.8,734.3,610.3,0.831,1821.3,20.78,0.648,0.788,0.767,-0.07233333333333332,1821.3,184.64999999999986,-0.6183333333333323,0.9392427730877462,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2020,CAUCA,TIMBIO,378.9,369.2,309.3,0.838,1854.6,21.35,0.956,,0.956,,1854.6,92.7833333333333,1.3683333333333358,0.9743995777249934,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2021,CAUCA,TIMBIO,413.4,398.7,330.1,0.828,1795.5,19.14,0.838,0.956,0.897,,1795.5,33.683333333333394,-0.841666666666665,0.9644412191582004,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2022,CAUCA,TIMBIO,384.6,349.7,298.4,0.853,1633.5,19.95,0.828,0.838,0.874,-0.042666666666666665,1633.5,-128.3166666666666,-0.03166666666666629,0.9092563702548101,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2023,CAUCA,TIMBIO,400.7,385.2,339.9,0.882,1988.7,20.6,0.853,0.828,0.8396666666666667,0.0050000000000000044,1988.7,226.88333333333344,0.6183333333333358,0.961317694035438,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2024,CAUCA,TIMBIO,381.2,360.2,238.3,0.662,1661.8,19.38,0.882,0.853,0.8543333333333333,0.018000000000000016,1661.8,-100.01666666666665,-0.6016666666666666,0.9449108079748164,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2020,VALLE DEL CAUCA,TRUJILLO,756.2,680.1,615.2,0.905,2134.9,20.84,1.016,,1.016,,2134.9,69.9666666666667,-0.086666666666666,0.899365247289077,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2021,VALLE DEL CAUCA,TRUJILLO,693.9,613.5,588.5,0.959,1998.6,20.91,0.905,1.016,0.9605,,1998.6,-66.33333333333348,-0.01666666666666572,0.8841331603977519,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2022,VALLE DEL CAUCA,TRUJILLO,737.9,653.6,668.6,1.023,2209.1,21.05,0.959,0.905,0.96,-0.019000000000000017,2209.1,144.16666666666652,0.12333333333333485,0.8857568776256945,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2023,VALLE DEL CAUCA,TRUJILLO,722.7,679.5,681.7,1.003,2110.4,20.03,1.023,0.959,0.9623333333333334,0.0393333333333333,2110.4,45.4666666666667,-0.8966666666666647,0.9402241594022416,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2024,VALLE DEL CAUCA,TRUJILLO,821.8,747.3,788.4,1.055,2022.6,22.46,1.003,1.023,0.995,0.014666666666666642,2022.6,-42.333333333333485,1.533333333333335,0.9093453394986615,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2020,ANTIOQUIA,URRAO,639.6,591.9,598.8,1.012,2369.0,19.55,0.897,,0.897,,2369.0,284.3833333333332,-1.1166666666666671,0.9254221388367729,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2021,ANTIOQUIA,URRAO,605.4,573.0,572.7,0.999,2196.6,20.71,1.012,0.897,0.9545,,2196.6,111.98333333333312,0.043333333333333,0.9464816650148662,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2022,ANTIOQUIA,URRAO,675.4,591.7,509.8,0.862,2180.0,21.87,0.999,1.012,0.9693333333333333,0.033999999999999996,2180.0,95.38333333333321,1.2033333333333331,0.8760734379626889,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2023,ANTIOQUIA,URRAO,663.3,620.8,587.0,0.946,2066.5,20.92,0.862,0.999,0.9576666666666668,-0.05000000000000001,2066.5,-18.116666666666788,0.25333333333333385,0.9359264284637419,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
2024,ANTIOQUIA,URRAO,628.2,541.5,478.8,0.884,1801.9,20.79,0.946,0.862,0.9356666666666666,-0.01766666666666668,1801.9,-282.7166666666667,0.1233333333333313,0.8619866284622731,SINTETICO_DEMO_NO_USAR_EN_ENTREGA_FINAL
